0.38786740685561694	0.0008955106256736058	0.2365764074525931	0.08025932312011719
0.3881584243879982	0.0008978051733944962	0.23648465936145685	0.1602339744567871
0.38927718790825133	0.0009011626439796451	0.2361656085841768	0.24029135704040527
0.392508215173267	0.0009039961608922329	0.23592563912285697	0.32030391693115234
0.4081686016008532	0.0009254484184755118	0.2357114744006618	0.40024638175964355
0.4222404287121991	0.0009390827469147752	0.2357106958384421	0.4802212715148926
0.44154002338960485	0.0009324324225051415	0.23556934735750149	0.5603065490722656
0.4659867335389971	0.0009280265586851329	0.2354295668110104	0.6402370929718018
0.4926151050529608	0.0009210050303373872	0.23572627436620358	0.7203042507171631
0.546095207757414	0.000960314757238896	0.23590218805315039	0.8002457618713379
0.5730539755346188	0.0009761762875666374	0.23591393543430209	0.8802890777587891
0.5992895203134705	0.0009521988149057028	0.23600896250150272	0.9602289199829102
0.6135545374676584	0.000970437707240208	0.23674190734566947	1.0403945446014404
